benchmark,cluster,ddrfreq,cpufreq,cpu_cycles,inst_retired,l1i_cache_refill,l1d_cache_refill,l2d_cache_refill,l3d_cache_refill,ll_cache_miss_rd,time_run,time_enabled
random_copy_23_5,1,534000000,1200000,5708470000.0,4048990000.0,47,137453000.0,119633000.0,260676000.0,260676000.0,4982020000.0,4982020000.0
random_copy_23_5,1,534000000,1416000,6912500000.0,4281220000.0,46,145996000.0,130723000.0,275372000.0,275372000.0,4984580000.0,4984580000.0
random_copy_23_5,1,534000000,1608000,7999680000.0,4351940000.0,57,148565000.0,134280000.0,280046000.0,280046000.0,4984540000.0,4984540000.0
random_copy_23_5,1,534000000,1800000,9050090000.0,4377050000.0,50,149187000.0,134608000.0,281331000.0,281331000.0,4987070000.0,4987070000.0
random_copy_23_5,1,534000000,2016000,9947550000.0,4381650000.0,56,148850000.0,134008000.0,281210000.0,281210000.0,4987690000.0,4987690000.0
random_copy_23_5,1,534000000,2208000,11056000000.0,4877170000.0,58,166526000.0,155741000.0,314214000.0,314214000.0,4987510000.0,4987510000.0
random_copy_23_5,1,534000000,2352000,11523400000.0,4860650000.0,54,165893000.0,155007000.0,313265000.0,313265000.0,4987010000.0,4987010000.0
random_copy_23_5,1,1320000000,408000,1962190000.0,3214270000.0,53,106367000.0,74191700.0,206409000.0,206409000.0,4984740000.0,4984740000.0
random_copy_23_5,1,1320000000,600000,2946940000.0,4409690000.0,54,145835000.0,107024000.0,282988000.0,282988000.0,4984310000.0,4984310000.0
random_copy_23_5,1,1320000000,816000,3847840000.0,5003780000.0,95,167642000.0,132085000.0,321796000.0,321796000.0,4986620000.0,4986620000.0
random_copy_23_5,1,1320000000,1008000,4789910000.0,6035720000.0,54,202117000.0,161347000.0,387842000.0,387842000.0,4986180000.0,4986180000.0
random_copy_23_5,1,1320000000,1200000,5706730000.0,6469050000.0,56,217486000.0,181139000.0,415787000.0,415787000.0,4978360000.0,4978360000.0
random_copy_23_5,1,1320000000,1416000,6905130000.0,7978150000.0,65,269450000.0,236236000.0,513280000.0,513279000.0,4977850000.0,4977850000.0
random_copy_23_5,1,1320000000,1608000,7991930000.0,7277870000.0,134,246358000.0,211720000.0,467993000.0,467993000.0,4978960000.0,4978960000.0
random_copy_23_5,1,1320000000,1800000,9033080000.0,7627670000.0,55,258634000.0,224135000.0,490558000.0,490558000.0,4978740000.0,4978740000.0
random_copy_23_5,1,1320000000,2016000,9935550000.0,7906400000.0,135,268216000.0,233757000.0,508532000.0,508532000.0,4985400000.0,4985400000.0
random_copy_23_5,1,1320000000,2208000,11042400000.0,9184750000.0,56,312610000.0,287650000.0,591549000.0,591549000.0,4987910000.0,4987910000.0
random_copy_23_5,1,1320000000,2352000,11515600000.0,8183860000.0,144,277838000.0,244148000.0,526451000.0,526451000.0,4989300000.0,4989300000.0
random_copy_23_5,1,1968000000,408000,1960070000.0,3198290000.0,54,106209000.0,73880100.0,205697000.0,205697000.0,4979940000.0,4979940000.0
random_copy_23_5,1,1968000000,600000,2942130000.0,4237530000.0,135,140902000.0,105342000.0,272285000.0,272284000.0,4979060000.0,4979060000.0
random_copy_23_5,1,1968000000,816000,3844170000.0,4814040000.0,58,160083000.0,129141000.0,308693000.0,308693000.0,4981230000.0,4981230000.0
random_copy_23_5,1,1968000000,1008000,4791230000.0,6129630000.0,147,205113000.0,164348000.0,393889000.0,393889000.0,4987160000.0,4987160000.0
random_copy_23_5,1,1968000000,1200000,5706050000.0,6405640000.0,67,215455000.0,181519000.0,411679000.0,411679000.0,4978810000.0,4978810000.0
random_copy_23_5,1,1968000000,1416000,6910050000.0,7029730000.0,64,237025000.0,201237000.0,452015000.0,452014000.0,4980720000.0,4980720000.0
random_copy_23_5,1,1968000000,1608000,7992800000.0,7182390000.0,129,242547000.0,209827000.0,461669000.0,461669000.0,4979680000.0,4979680000.0
random_copy_23_5,1,1968000000,1800000,9031280000.0,8425910000.0,64,286018000.0,261029000.0,542344000.0,542344000.0,4980850000.0,4980850000.0
random_copy_23_5,1,1968000000,2016000,9921880000.0,7789370000.0,59,264305000.0,232661000.0,500727000.0,500726000.0,4980670000.0,4980670000.0
random_copy_23_5,1,1968000000,2208000,11046900000.0,8961730000.0,57,305271000.0,281817000.0,577322000.0,577322000.0,4990240000.0,4990240000.0
random_copy_23_5,1,1968000000,2352000,11517300000.0,8096550000.0,54,275319000.0,245077000.0,520765000.0,520765000.0,4990940000.0,4990940000.0
random_copy_23_5,1,2400000000,408000,1959710000.0,3231770000.0,131,106872000.0,73915900.0,207689000.0,207688000.0,4977880000.0,4977880000.0
random_copy_23_5,1,2400000000,600000,2944740000.0,4546380000.0,62,151745000.0,118097000.0,292807000.0,292807000.0,4985440000.0,4985440000.0
random_copy_23_5,1,2400000000,816000,3846310000.0,6314820000.0,135,210037000.0,157855000.0,406810000.0,406810000.0,4983390000.0,4983390000.0
random_copy_23_5,1,2400000000,1008000,4790480000.0,6325230000.0,67,211610000.0,168327000.0,406389000.0,406389000.0,4986670000.0,4986670000.0
random_copy_23_5,1,2400000000,1200000,5712710000.0,7863250000.0,130,263865000.0,222384000.0,506309000.0,506309000.0,4984500000.0,4984500000.0
random_copy_23_5,1,2400000000,1416000,6920450000.0,7485610000.0,57,252029000.0,213275000.0,481199000.0,481199000.0,4987730000.0,4987730000.0
random_copy_23_5,1,2400000000,1608000,8003950000.0,7958340000.0,132,268281000.0,229427000.0,511502000.0,511502000.0,4987330000.0,4987330000.0
random_copy_23_5,1,2400000000,1800000,9040320000.0,9187550000.0,56,311259000.0,279837000.0,591227000.0,591227000.0,4986160000.0,4986160000.0
random_copy_23_5,1,2400000000,2016000,9929890000.0,9516070000.0,57,322951000.0,292322000.0,612638000.0,612638000.0,4986860000.0,4986860000.0
random_copy_23_5,1,2400000000,2208000,11031900000.0,9867160000.0,55,335528000.0,306014000.0,635525000.0,635525000.0,4987670000.0,4987670000.0
random_copy_23_5,1,2400000000,2352000,11508700000.0,8930070000.0,128,303115000.0,266918000.0,574358000.0,574358000.0,4991680000.0,4991680000.0
random_copy_13_5,0,534000000,408000,1956750000.0,2120360000.0,542,2487840.0,3981.0,488.0,488.0,4981670000.0,4981670000.0
random_copy_13_5,0,534000000,600000,2938470000.0,3188390000.0,554,3466260.0,5125.0,401.0,401.0,4974510000.0,4974510000.0
random_copy_13_5,0,534000000,816000,3946040000.0,4281690000.0,1288,4175360.0,5004.0,256.0,256.0,4986150000.0,4986150000.0
random_copy_13_5,0,534000000,1008000,4914430000.0,5330380000.0,550,5925410.0,4717.0,277.0,277.0,4987620000.0,4987620000.0
random_copy_13_5,0,534000000,1200000,6038980000.0,6551850000.0,988,7230720.0,5214.0,356.0,356.0,4983810000.0,4983810000.0
random_copy_13_5,0,534000000,1416000,6971290000.0,7563230000.0,582,7668010.0,5318.0,250.0,250.0,4986440000.0,4986440000.0
random_copy_13_5,0,534000000,1608000,8026620000.0,8708440000.0,648,7280720.0,4436.0,362.0,362.0,4989810000.0,4989810000.0
random_copy_13_5,0,534000000,1800000,9004030000.0,9771800000.0,2221,8590210.0,3519.0,371.0,371.0,4986270000.0,4986270000.0
random_copy_13_5,0,1320000000,408000,1949030000.0,2113830000.0,549,2505690.0,3688.0,396.0,396.0,4961360000.0,4961360000.0
random_copy_13_5,0,1320000000,600000,2936960000.0,3186880000.0,986,3328370.0,4588.0,430.0,430.0,4971620000.0,4971620000.0
random_copy_13_5,0,1320000000,816000,3938980000.0,4273610000.0,520,4366320.0,3677.0,352.0,352.0,4977890000.0,4977890000.0
random_copy_13_5,0,1320000000,1008000,4914040000.0,5331800000.0,581,5313790.0,4341.0,440.0,440.0,4987500000.0,4987500000.0
random_copy_13_5,0,1320000000,1200000,6033000000.0,6547050000.0,1986,5639260.0,4980.0,671.0,671.0,4979240000.0,4979240000.0
random_copy_13_5,0,1320000000,1416000,6968300000.0,7563080000.0,574,7083760.0,6063.0,480.0,480.0,4985030000.0,4985030000.0
random_copy_13_5,0,1320000000,1608000,8009860000.0,8694190000.0,467,7860880.0,3656.0,503.0,503.0,4979640000.0,4979640000.0
random_copy_13_5,0,1320000000,1800000,8988990000.0,9751060000.0,490,10067500.0,3579.0,401.0,401.0,4978680000.0,4978680000.0
random_copy_13_5,0,1968000000,408000,1956360000.0,2122170000.0,469,2529300.0,4052.0,459.0,459.0,4978930000.0,4978930000.0
random_copy_13_5,0,1968000000,600000,2946010000.0,3195740000.0,763,3420280.0,3099.0,484.0,484.0,4986160000.0,4986160000.0
random_copy_13_5,0,1968000000,816000,3937370000.0,4270660000.0,450,4457700.0,2899.0,310.0,310.0,4975040000.0,4975040000.0
random_copy_13_5,0,1968000000,1008000,4918270000.0,5338730000.0,441,5152010.0,4298.0,401.0,401.0,4991220000.0,4991220000.0
random_copy_13_5,0,1968000000,1200000,6032990000.0,6544000000.0,433,7101560.0,2941.0,297.0,297.0,4978330000.0,4978330000.0
random_copy_13_5,0,1968000000,1416000,6991720000.0,7588470000.0,794,7237920.0,3488.0,332.0,332.0,5001080000.0,5001080000.0
random_copy_13_5,0,1968000000,1608000,8043830000.0,8725960000.0,480,7785790.0,3206.0,436.0,436.0,5001120000.0,5001120000.0
random_copy_13_5,0,1968000000,1800000,8992300000.0,9755300000.0,461,8543300.0,3162.0,350.0,350.0,4980480000.0,4980480000.0
random_copy_13_5,0,2400000000,408000,1954900000.0,2119720000.0,888,2394840.0,4749.0,477.0,477.0,4976700000.0,4976700000.0
random_copy_13_5,0,2400000000,600000,2945870000.0,3194510000.0,568,3348250.0,5105.0,410.0,410.0,4986660000.0,4986660000.0
random_copy_13_5,0,2400000000,816000,3935720000.0,4270960000.0,518,3682130.0,8166.0,584.0,584.0,4973440000.0,4973440000.0
random_copy_13_5,0,2400000000,1008000,4905430000.0,5324600000.0,923,4243210.0,4069.0,477.0,477.0,4979170000.0,4979170000.0
random_copy_13_5,0,2400000000,1200000,6058070000.0,6576150000.0,605,6471540.0,4568.0,448.0,448.0,5000330000.0,5000330000.0
random_copy_13_5,0,2400000000,1416000,6985130000.0,7580060000.0,633,7145930.0,5177.0,505.0,505.0,4997090000.0,4997090000.0
random_copy_13_5,0,2400000000,1608000,8018770000.0,8701580000.0,626,7983600.0,4834.0,391.0,391.0,4985710000.0,4985710000.0
random_copy_13_5,0,2400000000,1800000,9026050000.0,9792760000.0,669,8705630.0,4160.0,330.0,330.0,4999600000.0,4999600000.0
random_copy_13_5,1,534000000,408000,1964330000.0,3744840000.0,117,41535.0,6.0,50.0,50.0,4976400000.0,4976400000.0
random_copy_13_5,1,534000000,600000,2949270000.0,5983840000.0,50,38079.0,16.0,40.0,40.0,4976420000.0,4976420000.0
random_copy_13_5,1,534000000,816000,3859770000.0,7334620000.0,50,35987.0,19.0,138.0,138.0,4991090000.0,4991090000.0
random_copy_13_5,1,534000000,1008000,4814220000.0,9564750000.0,109,44909.0,22.0,130.0,130.0,5001780000.0,5001780000.0
random_copy_13_5,1,534000000,1200000,5717090000.0,10944800000.0,40,38629.0,15.0,98.0,98.0,4978100000.0,4978100000.0
random_copy_13_5,1,534000000,1416000,6929260000.0,13470000000.0,109,45578.0,20.0,198.0,198.0,4979970000.0,4979970000.0
random_copy_13_5,1,534000000,1608000,8034530000.0,15266100000.0,36,39193.0,21.0,136.0,135.0,4985820000.0,4985820000.0
random_copy_13_5,1,534000000,1800000,9098290000.0,17292700000.0,107,34544.0,29.0,154.0,153.0,4987380000.0,4987380000.0
random_copy_13_5,1,534000000,2016000,10007700000.0,19016300000.0,40,32672.0,27.0,197.0,197.0,4989140000.0,4989140000.0
random_copy_13_5,1,534000000,2208000,11121100000.0,21134200000.0,109,40871.0,31.0,215.0,215.0,4990070000.0,4990070000.0
random_copy_13_5,1,534000000,2352000,11584200000.0,22013600000.0,51,40243.0,25.0,236.0,236.0,4985480000.0,4985480000.0
random_copy_13_5,1,1320000000,408000,1968950000.0,3741120000.0,60,40427.0,8.0,78.0,78.0,4988400000.0,4988400000.0
random_copy_13_5,1,1320000000,600000,2963420000.0,6124030000.0,124,49456.0,18.0,103.0,103.0,5000440000.0,5000440000.0
random_copy_13_5,1,1320000000,816000,3859370000.0,7841000000.0,72,34634.0,18.0,73.0,73.0,4989350000.0,4989350000.0
random_copy_13_5,1,1320000000,1008000,4813430000.0,9259370000.0,57,46348.0,16.0,73.0,73.0,4999970000.0,4999970000.0
random_copy_13_5,1,1320000000,1200000,5727690000.0,12371100000.0,132,43683.0,15.0,90.0,90.0,4986910000.0,4986910000.0
random_copy_13_5,1,1320000000,1416000,6941040000.0,13191500000.0,62,44624.0,26.0,86.0,86.0,4989020000.0,4989020000.0
random_copy_13_5,1,1320000000,1608000,8039110000.0,15279400000.0,59,43201.0,21.0,74.0,73.0,4989610000.0,4989610000.0
random_copy_13_5,1,1320000000,1800000,9095380000.0,17283300000.0,135,39780.0,22.0,92.0,90.0,4987630000.0,4987630000.0
random_copy_13_5,1,1320000000,2016000,10001200000.0,19003700000.0,66,43022.0,50.0,143.0,143.0,4988570000.0,4988570000.0
random_copy_13_5,1,1320000000,2208000,11137700000.0,21158700000.0,56,48745.0,28.0,84.0,83.0,5000690000.0,5000690000.0
random_copy_13_5,1,1320000000,2352000,11610900000.0,22727100000.0,138,46243.0,29.0,103.0,103.0,4999620000.0,4999620000.0
random_copy_13_5,1,1968000000,408000,1965710000.0,3782780000.0,60,41349.0,13.0,67.0,67.0,4980200000.0,4980200000.0
random_copy_13_5,1,1968000000,600000,2959920000.0,5624030000.0,52,43753.0,5.0,64.0,64.0,4994230000.0,4994230000.0
random_copy_13_5,1,1968000000,816000,3859420000.0,7332720000.0,133,45384.0,17.0,73.0,73.0,4989370000.0,4989370000.0
random_copy_13_5,1,1968000000,1008000,4798040000.0,9312710000.0,70,41389.0,69.0,121.0,121.0,4984410000.0,4984410000.0
random_copy_13_5,1,1968000000,1200000,5745480000.0,10918700000.0,135,45091.0,15.0,51.0,51.0,5001780000.0,5001780000.0
random_copy_13_5,1,1968000000,1416000,6942360000.0,13380000000.0,56,39943.0,10.0,64.0,64.0,4989320000.0,4989320000.0
random_copy_13_5,1,1968000000,1608000,8019110000.0,15237500000.0,61,42888.0,24.0,95.0,95.0,4977570000.0,4977570000.0
random_copy_13_5,1,1968000000,1800000,9091740000.0,17602600000.0,127,37397.0,21.0,89.0,89.0,4986390000.0,4986390000.0
random_copy_13_5,1,1968000000,2016000,9997120000.0,18997800000.0,56,46675.0,24.0,93.0,93.0,4986540000.0,4986540000.0
random_copy_13_5,1,1968000000,2208000,11068500000.0,21028500000.0,135,38847.0,28.0,101.0,101.0,4969470000.0,4969470000.0
random_copy_13_5,1,1968000000,2352000,11610200000.0,22218100000.0,55,42471.0,21.0,120.0,119.0,4999710000.0,4999710000.0
random_copy_13_5,1,2400000000,408000,1961500000.0,3819730000.0,138,40542.0,214.0,448.0,448.0,4969170000.0,4969170000.0
random_copy_13_5,1,2400000000,600000,2948460000.0,5602580000.0,73,42859.0,89.0,173.0,173.0,4975160000.0,4975160000.0
random_copy_13_5,1,2400000000,816000,3860610000.0,7422640000.0,50,41914.0,13.0,79.0,79.0,4991010000.0,4991010000.0
random_copy_13_5,1,2400000000,1008000,4790280000.0,9786300000.0,133,43947.0,27.0,55.0,54.0,4976470000.0,4976470000.0
random_copy_13_5,1,2400000000,1200000,5727980000.0,11450600000.0,126,40322.0,13.0,61.0,61.0,4986150000.0,4986150000.0
random_copy_13_5,1,2400000000,1416000,6936550000.0,13447000000.0,57,40187.0,22.0,67.0,67.0,4984600000.0,4984600000.0
random_copy_13_5,1,2400000000,1608000,8020730000.0,15252200000.0,124,41832.0,17.0,79.0,79.0,4979000000.0,4979000000.0
random_copy_13_5,1,2400000000,1800000,9090850000.0,17277300000.0,51,41588.0,12.0,82.0,82.0,4986790000.0,4986790000.0
random_copy_13_5,1,2400000000,2016000,10001900000.0,19380700000.0,55,39579.0,16.0,63.0,63.0,4989600000.0,4989600000.0
random_copy_13_5,1,2400000000,2208000,11108100000.0,21105800000.0,55,42457.0,65.0,126.0,126.0,4989080000.0,4989080000.0
random_copy_13_5,1,2400000000,2352000,11575400000.0,22654800000.0,53,45870.0,4.0,91.0,90.0,4985660000.0,4985660000.0
random_copy_19_13,0,534000000,408000,1949070000.0,1356580000.0,768,54257600.0,52642900.0,24297.0,24297.0,4978360000.0,4978360000.0
random_copy_19_13,0,534000000,600000,2937240000.0,2018170000.0,524,80711700.0,78443100.0,3474.0,3474.0,4983780000.0,4983780000.0
random_copy_19_13,0,534000000,816000,3935310000.0,2704170000.0,805,108150000.0,105058000.0,4900.0,4900.0,4982860000.0,4982860000.0
random_copy_19_13,0,534000000,1008000,4895150000.0,3356250000.0,533,134229000.0,130367000.0,4110.0,4110.0,4977530000.0,4977530000.0
random_copy_19_13,0,534000000,1200000,6032220000.0,4125630000.0,483,164989000.0,160172000.0,1093.0,1093.0,4986910000.0,4986910000.0
random_copy_19_13,0,534000000,1416000,6964020000.0,4752110000.0,817,190046000.0,184463000.0,2163.0,2163.0,4990240000.0,4990240000.0
random_copy_19_13,0,534000000,1608000,8006990000.0,5470430000.0,596,218389000.0,212382000.0,3738.0,3738.0,4988700000.0,4988700000.0
random_copy_19_13,0,534000000,1800000,8982330000.0,6142050000.0,828,245627000.0,238482000.0,2768.0,2768.0,4986000000.0,4986000000.0
random_copy_19_13,0,1320000000,408000,1953710000.0,1342940000.0,500,53709200.0,52145500.0,11243.0,11243.0,4990340000.0,4990340000.0
random_copy_19_13,0,1320000000,600000,2939820000.0,2021280000.0,853,80842000.0,78471500.0,7656.0,7656.0,4988640000.0,4988640000.0
random_copy_19_13,0,1320000000,816000,3935630000.0,2703810000.0,566,108132000.0,105056000.0,8984.0,8984.0,4983790000.0,4983790000.0
random_copy_19_13,0,1320000000,1008000,4902270000.0,3361250000.0,856,134951000.0,130539000.0,2386.0,2386.0,4984470000.0,4984470000.0
random_copy_19_13,0,1320000000,1200000,6024460000.0,4118500000.0,579,165346000.0,160123000.0,6038.0,6038.0,4980860000.0,4980860000.0
random_copy_19_13,0,1320000000,1416000,6955890000.0,4747050000.0,1890,189839000.0,184422000.0,1496.0,1496.0,4984400000.0,4984400000.0
random_copy_19_13,0,1320000000,1608000,7991760000.0,5461820000.0,545,218439000.0,211923000.0,1679.0,1679.0,4978720000.0,4978720000.0
random_copy_19_13,0,1320000000,1800000,8986230000.0,6143000000.0,947,245664000.0,238774000.0,2229.0,2229.0,4988870000.0,4988870000.0
random_copy_19_13,0,1968000000,408000,1949980000.0,1340690000.0,541,53622400.0,52086800.0,8668.0,8668.0,4981370000.0,4981370000.0
random_copy_19_13,0,1968000000,600000,2935070000.0,2017190000.0,561,80677500.0,78337700.0,15562.0,15561.0,4979870000.0,4979870000.0
random_copy_19_13,0,1968000000,816000,3923280000.0,2696060000.0,506,107825000.0,104725000.0,12729.0,12729.0,4968550000.0,4968550000.0
random_copy_19_13,0,1968000000,1008000,4890370000.0,3348490000.0,493,133659000.0,130016000.0,129884.0,129884.0,4972920000.0,4972920000.0
random_copy_19_13,0,1968000000,1200000,6014640000.0,4113820000.0,584,164518000.0,159687000.0,25064.0,25064.0,4973980000.0,4973980000.0
random_copy_19_13,0,1968000000,1416000,6948370000.0,4740990000.0,592,189593000.0,184140000.0,9574.0,9574.0,4979910000.0,4979910000.0
random_copy_19_13,0,1968000000,1608000,8004130000.0,5467820000.0,633,218679000.0,212351000.0,8198.0,8198.0,4987140000.0,4987140000.0
random_copy_19_13,0,1968000000,1800000,8963380000.0,6129590000.0,579,245139000.0,237956000.0,8610.0,8610.0,4976400000.0,4976400000.0
random_copy_19_13,0,2400000000,408000,1950410000.0,1339330000.0,499,53567300.0,52047400.0,47660.0,47660.0,4982430000.0,4982430000.0
random_copy_19_13,0,2400000000,600000,2925740000.0,2009400000.0,496,80367800.0,78104800.0,42200.0,42200.0,4964970000.0,4964970000.0
random_copy_19_13,0,2400000000,816000,3929770000.0,2699350000.0,564,107952000.0,104798000.0,33711.0,33711.0,4977560000.0,4977560000.0
random_copy_19_13,0,2400000000,1008000,4896500000.0,3356270000.0,419,134226000.0,130321000.0,19998.0,19998.0,4979040000.0,4979040000.0
random_copy_19_13,0,2400000000,1200000,6019620000.0,4116370000.0,446,164628000.0,159792000.0,19772.0,19772.0,4977480000.0,4977480000.0
random_copy_19_13,0,2400000000,1416000,6943290000.0,4733130000.0,453,189289000.0,183794000.0,53202.0,53202.0,4976470000.0,4976470000.0
random_copy_19_13,0,2400000000,1608000,8009450000.0,5471120000.0,474,218808000.0,212319000.0,11014.0,11014.0,4990420000.0,4990420000.0
random_copy_19_13,0,2400000000,1800000,8990170000.0,6145020000.0,462,245282000.0,238589000.0,18987.0,18987.0,4991460000.0,4991460000.0
random_copy_19_13,1,534000000,408000,1966840000.0,3598350000.0,38,142332000.0,113513000.0,3713.0,3713.0,4988090000.0,4988090000.0
random_copy_19_13,1,534000000,600000,2949140000.0,5274080000.0,57,208648000.0,164533000.0,9367.0,9367.0,4979780000.0,4979780000.0
random_copy_19_13,1,534000000,816000,3849760000.0,6659960000.0,52,263440000.0,210572000.0,19377.0,19377.0,4982050000.0,4982050000.0
random_copy_19_13,1,534000000,1008000,4800580000.0,8754380000.0,42,346287000.0,275654000.0,6092.0,6092.0,4988580000.0,4988580000.0
