benchmark,cluster,ddrfreq,cpufreq,inst_retired,cpu_cycles,l1d_cache_refill,l2d_cache_rd,l2d_cache_refill,l3d_cache_rd,l3d_cache_refill,time_run,time_enabled
random_copy_16_5,0,534000000,600000,2526300000.0,2939170000.0,70890000.0,114548000.0,74669900.0,74669900.0,5954.0,4989820000.0,4989820000.0
random_copy_16_5,0,534000000,816000,3371350000.0,3918680000.0,94452200.0,152557000.0,97931100.0,97931100.0,3368.0,4963000000.0,4963000000.0
random_copy_16_5,0,534000000,1008000,4201740000.0,4916060000.0,117990000.0,190866000.0,126059000.0,126059000.0,4951.0,4999800000.0,4999800000.0
random_copy_16_5,0,534000000,1200000,5151930000.0,6017600000.0,144062000.0,233097000.0,151540000.0,151540000.0,6953.0,4978020000.0,4978020000.0
random_copy_16_5,0,534000000,1416000,5963990000.0,6946000000.0,166763000.0,269686000.0,176026000.0,176026000.0,2876.0,4980490000.0,4980490000.0
random_copy_16_5,0,534000000,1608000,6862750000.0,7988780000.0,193134000.0,311806000.0,200312000.0,200312000.0,3230.0,4982170000.0,4982170000.0
random_copy_16_5,0,534000000,1800000,7689070000.0,8957820000.0,215482000.0,348746000.0,224493000.0,224493000.0,2044.0,4978440000.0,4978440000.0
random_copy_16_5,0,1320000000,408000,1664790000.0,1948620000.0,46642100.0,75502300.0,50176000.0,50176000.0,6961.0,4980100000.0,4980100000.0
random_copy_16_5,0,1320000000,600000,2521740000.0,2937020000.0,70761700.0,114352000.0,73378600.0,73378600.0,7125.0,4985910000.0,4985910000.0
random_copy_16_5,0,1320000000,816000,3373380000.0,3923360000.0,94534900.0,152939000.0,99908000.0,99908000.0,4589.0,4970050000.0,4970050000.0
random_copy_16_5,0,1320000000,1008000,4199340000.0,4915320000.0,117821000.0,190536000.0,126828000.0,126828000.0,3927.0,4999670000.0,4999670000.0
random_copy_16_5,0,1320000000,1200000,5177990000.0,6025710000.0,144841000.0,234442000.0,152445000.0,152445000.0,4064.0,4984160000.0,4984160000.0
random_copy_16_5,0,1320000000,1416000,5955960000.0,6957400000.0,167035000.0,270082000.0,175197000.0,175197000.0,8987.0,4988950000.0,4988950000.0
random_copy_16_5,0,1320000000,1608000,6829940000.0,7986330000.0,191566000.0,310009000.0,204197000.0,204197000.0,3168.0,4980150000.0,4980150000.0
random_copy_16_5,0,1320000000,1800000,7662290000.0,8965790000.0,214158000.0,347047000.0,225613000.0,225613000.0,3362.0,4984350000.0,4984350000.0
random_copy_16_5,0,1968000000,408000,1686990000.0,1943940000.0,47079400.0,76314300.0,49053300.0,49053300.0,4751.0,4968080000.0,4968080000.0
random_copy_16_5,0,1968000000,600000,2512870000.0,2931330000.0,70331600.0,113755000.0,76541900.0,76541800.0,8091.0,4975380000.0,4975380000.0
random_copy_16_5,0,1968000000,816000,3391400000.0,3926960000.0,95259100.0,153889000.0,98734600.0,98734600.0,8291.0,4973800000.0,4973800000.0
random_copy_16_5,0,1968000000,1008000,4230200000.0,4902600000.0,118841000.0,191998000.0,121771000.0,121771000.0,6798.0,4985510000.0,4985510000.0
random_copy_16_5,0,1968000000,1200000,5199850000.0,6023200000.0,146011000.0,235992000.0,145134000.0,145134000.0,8346.0,4981940000.0,4981940000.0
random_copy_16_5,0,1968000000,1416000,5944310000.0,6951210000.0,166220000.0,269268000.0,173483000.0,173483000.0,3318.0,4982780000.0,4982780000.0
random_copy_16_5,0,1968000000,1608000,6845710000.0,7994560000.0,191444000.0,310117000.0,202148000.0,202148000.0,5891.0,4985040000.0,4985040000.0
random_copy_16_5,0,1968000000,1800000,7776670000.0,8986820000.0,217863000.0,352538000.0,218086000.0,218086000.0,5996.0,4994910000.0,4994910000.0
random_copy_16_5,0,2400000000,408000,1672800000.0,1946180000.0,47038200.0,75919600.0,49117300.0,49117300.0,6150.0,4974480000.0,4974480000.0
random_copy_16_5,0,2400000000,600000,2529870000.0,2936050000.0,70916600.0,114755000.0,74805600.0,74805600.0,5269.0,4983970000.0,4983970000.0
random_copy_16_5,0,2400000000,816000,3398780000.0,3929950000.0,94978700.0,153835000.0,99229700.0,99229600.0,4809.0,4977100000.0,4977100000.0
random_copy_16_5,0,2400000000,1008000,4209250000.0,4889770000.0,118408000.0,191168000.0,124548000.0,124548000.0,5643.0,4971760000.0,4971760000.0
random_copy_16_5,0,2400000000,1200000,5181630000.0,6029780000.0,144945000.0,234560000.0,148939000.0,148939000.0,3094.0,4986640000.0,4986640000.0
random_copy_16_5,0,2400000000,1416000,5936980000.0,6956520000.0,166320000.0,269108000.0,178369000.0,178369000.0,4094.0,4987090000.0,4987090000.0
random_copy_16_5,0,2400000000,1608000,6854330000.0,7995470000.0,192198000.0,310453000.0,206583000.0,206583000.0,4027.0,4985400000.0,4985400000.0
random_copy_16_5,0,2400000000,1800000,7713310000.0,9000710000.0,215559000.0,349032000.0,226849000.0,226849000.0,4685.0,5002390000.0,5002390000.0
random_copy_16_5,1,534000000,408000,3588910000.0,1963130000.0,97282200.0,149045000.0,1673300.0,8332510.0,2117.0,4974860000.0,4974860000.0
random_copy_16_5,1,534000000,600000,6032750000.0,2955840000.0,163485000.0,250521000.0,836945.0,2826620.0,3085.0,4988140000.0,4988140000.0
random_copy_16_5,1,534000000,816000,8017640000.0,3865390000.0,217251000.0,332922000.0,4278730.0,23948400.0,2973.0,4997930000.0,4997930000.0
random_copy_16_5,1,534000000,1008000,9808490000.0,4800950000.0,265767000.0,407304000.0,5883430.0,20880300.0,2180.0,4986530000.0,4986530000.0
random_copy_16_5,1,534000000,1200000,11798600000.0,5742840000.0,320000000.0,490370000.0,10527000.0,32943400.0,2123.0,5000160000.0,5000160000.0
random_copy_16_5,1,534000000,1416000,14107200000.0,6938410000.0,382498000.0,585796000.0,22762400.0,74227200.0,1382.0,4986930000.0,4986930000.0
random_copy_16_5,1,534000000,1608000,14559800000.0,8030550000.0,394275000.0,604002000.0,4143630.0,11362000.0,2367.0,4986370000.0,4986370000.0
random_copy_16_5,1,534000000,1800000,16406200000.0,9090850000.0,444500000.0,681260000.0,1864940.0,4227040.0,3266.0,4988580000.0,4988580000.0
random_copy_16_5,1,534000000,2016000,18072800000.0,9997480000.0,489290000.0,749765000.0,1003510.0,1739740.0,3646.0,4990730000.0,4990730000.0
random_copy_16_5,1,534000000,2208000,21180800000.0,11124000000.0,573849000.0,879516000.0,20968800.0,78999300.0,1848.0,5000590000.0,5000590000.0
random_copy_16_5,1,534000000,2352000,23557900000.0,11590700000.0,637808000.0,977312000.0,28622300.0,103097000.0,1682.0,4999410000.0,4999410000.0
random_copy_16_5,1,1320000000,408000,4039420000.0,1964780000.0,109492000.0,167746000.0,2495360.0,10126700.0,2558.0,4978560000.0,4978560000.0
random_copy_16_5,1,1320000000,600000,6025540000.0,2952400000.0,163289000.0,250221000.0,3154460.0,12311700.0,3040.0,4982350000.0,4982350000.0
random_copy_16_5,1,1320000000,816000,7011450000.0,3858300000.0,189997000.0,291160000.0,1925940.0,4943500.0,2572.0,4986700000.0,4986700000.0
random_copy_16_5,1,1320000000,1008000,8903390000.0,4812570000.0,241078000.0,369372000.0,1325010.0,2394410.0,5374.0,4997010000.0,4997010000.0
random_copy_16_5,1,1320000000,1200000,11693100000.0,5719040000.0,316824000.0,485558000.0,38935.0,74912.0,2537.0,4977710000.0,4977710000.0
random_copy_16_5,1,1320000000,1416000,12827700000.0,6927140000.0,347310000.0,532170000.0,362322.0,528115.0,3553.0,4978550000.0,4978550000.0
random_copy_16_5,1,1320000000,1608000,16286700000.0,8026650000.0,441583000.0,676936000.0,1126110.0,1953160.0,4894.0,4984700000.0,4984700000.0
random_copy_16_5,1,1320000000,1800000,16947300000.0,9070960000.0,458826000.0,703069000.0,2558210.0,11435900.0,2519.0,4978670000.0,4978670000.0
random_copy_16_5,1,1320000000,2016000,18324800000.0,9989610000.0,496206000.0,760194000.0,207055.0,257125.0,2466.0,4988920000.0,4988920000.0
random_copy_16_5,1,1320000000,2208000,20855200000.0,11120600000.0,565017000.0,866001000.0,2714690.0,6656160.0,3185.0,5000990000.0,5000990000.0
random_copy_16_5,1,1320000000,2352000,20831600000.0,11546100000.0,564475000.0,864911000.0,2613110.0,8048180.0,2749.0,4981190000.0,4981190000.0
random_copy_16_5,1,1968000000,408000,3674360000.0,1962630000.0,99702400.0,152563000.0,54511.0,266265.0,4973.0,4973560000.0,4973560000.0
random_copy_16_5,1,1968000000,600000,6020950000.0,2952960000.0,163055000.0,249789000.0,358034.0,582657.0,4178.0,4983200000.0,4983200000.0
random_copy_16_5,1,1968000000,816000,7897170000.0,3869380000.0,213853000.0,327622000.0,1028160.0,4125340.0,3128.0,5001580000.0,5001580000.0
random_copy_16_5,1,1968000000,1008000,8626310000.0,4796500000.0,233573000.0,357879000.0,2330900.0,13057200.0,2333.0,4980250000.0,4980250000.0
random_copy_16_5,1,1968000000,1200000,11829900000.0,5748770000.0,320303000.0,490782000.0,230008.0,574779.0,3566.0,5003400000.0,5003400000.0
random_copy_16_5,1,1968000000,1416000,14175100000.0,6959210000.0,384055000.0,588586000.0,598903.0,1122750.0,4296.0,5000460000.0,5000460000.0
random_copy_16_5,1,1968000000,1608000,16244500000.0,8023830000.0,440124000.0,674546000.0,30622.0,70132.0,3445.0,4982490000.0,4982490000.0
random_copy_16_5,1,1968000000,1800000,16415600000.0,9083980000.0,444778000.0,681624000.0,7828920.0,35928500.0,2143.0,4986610000.0,4986610000.0
random_copy_16_5,1,1968000000,2016000,20531500000.0,9948690000.0,556712000.0,852500000.0,462743.0,2051950.0,6002.0,4969490000.0,4969490000.0
random_copy_16_5,1,1968000000,2208000,21717400000.0,11118100000.0,588405000.0,901757000.0,6858390.0,16810200.0,4305.0,5000640000.0,5000640000.0
random_copy_16_5,1,1968000000,2352000,21083300000.0,11591400000.0,571207000.0,875475000.0,216326.0,314402.0,2489.0,5000970000.0,5000970000.0
random_copy_16_5,1,2400000000,408000,3993620000.0,1964460000.0,108251000.0,165853000.0,1422840.0,3491870.0,3692.0,4978280000.0,4978280000.0
random_copy_16_5,1,2400000000,600000,6142340000.0,2955050000.0,166449000.0,255063000.0,3971380.0,21816000.0,2205.0,4987220000.0,4987220000.0
random_copy_16_5,1,2400000000,816000,7862740000.0,3852750000.0,212906000.0,326203000.0,4755440.0,30350200.0,1011.0,4980470000.0,4980470000.0
random_copy_16_5,1,2400000000,1008000,9201910000.0,4815540000.0,249162000.0,381747000.0,15884000.0,66677900.0,1534.0,5000830000.0,5000830000.0
random_copy_16_5,1,2400000000,1200000,11538800000.0,5713400000.0,313145000.0,479603000.0,26005400.0,84162300.0,1767.0,4973500000.0,4973500000.0
random_copy_16_5,1,2400000000,1416000,12544300000.0,6938510000.0,339694000.0,520403000.0,25555000.0,79718400.0,2758.0,4986970000.0,4986970000.0
random_copy_16_5,1,2400000000,1608000,14926500000.0,8029660000.0,404416000.0,619818000.0,36362800.0,141913000.0,1694.0,4986550000.0,4986550000.0
random_copy_16_5,1,2400000000,1800000,17670800000.0,9081340000.0,478419000.0,733081000.0,28294400.0,89841100.0,1622.0,4986070000.0,4986070000.0
random_copy_16_5,1,2400000000,2016000,19374500000.0,10006600000.0,524927000.0,804512000.0,28111700.0,94806100.0,1737.0,4999810000.0,4999810000.0
random_copy_16_5,1,2400000000,2208000,22560900000.0,11085400000.0,611252000.0,936811000.0,29156200.0,119220000.0,624.0,4989210000.0,4989210000.0
random_copy_16_5,1,2400000000,2352000,23507700000.0,11536900000.0,636878000.0,976140000.0,21224000.0,80151100.0,1226.0,4980680000.0,4980680000.0
random_copy_25_15,0,534000000,408000,555884000.0,1942340000.0,33166300.0,43802300.0,39377200.0,39377200.0,14780400.0,4977200000.0,4977200000.0
random_copy_25_15,0,534000000,600000,723015000.0,2932300000.0,42897900.0,56742600.0,51412700.0,51412700.0,19300200.0,4987350000.0,4987350000.0
random_copy_25_15,0,534000000,816000,855065000.0,3919250000.0,50842800.0,67181500.0,60776100.0,60776100.0,22433000.0,4972470000.0,4972470000.0
random_copy_25_15,0,534000000,1008000,1093790000.0,4896460000.0,65106600.0,85991600.0,77551400.0,77551400.0,21701900.0,4985000000.0,4985000000.0
random_copy_25_15,0,534000000,1200000,1235790000.0,6019870000.0,73474400.0,97036900.0,87775200.0,87775200.0,23516600.0,4984900000.0,4984900000.0
random_copy_25_15,0,534000000,1416000,1318830000.0,6935980000.0,78432400.0,103586000.0,93672400.0,93672400.0,24969200.0,4979520000.0,4979520000.0
random_copy_25_15,0,534000000,1608000,1397030000.0,7972720000.0,83053000.0,109700000.0,99309500.0,99309500.0,26562100.0,4978110000.0,4978110000.0
random_copy_25_15,0,534000000,1800000,1488800000.0,8940180000.0,88576900.0,116945000.0,105773000.0,105773000.0,27451500.0,4978230000.0,4978230000.0
random_copy_25_15,0,1320000000,408000,694918000.0,1943000000.0,41350000.0,54624600.0,49319500.0,49319500.0,14516100.0,4976090000.0,4976090000.0
random_copy_25_15,0,1320000000,600000,963890000.0,2928650000.0,57329000.0,75750900.0,68225500.0,68225500.0,19470800.0,4977420000.0,4977420000.0
random_copy_25_15,0,1320000000,816000,1218110000.0,3922240000.0,72441100.0,95651700.0,86250900.0,86250900.0,23538500.0,4970930000.0,4970930000.0
random_copy_25_15,0,1320000000,1008000,1443650000.0,4900280000.0,85618800.0,113133000.0,102349000.0,102349000.0,26981600.0,4987250000.0,4987250000.0
random_copy_25_15,0,1320000000,1200000,1649540000.0,6018990000.0,98043600.0,129483000.0,116599000.0,116599000.0,31180200.0,4984020000.0,4984020000.0
random_copy_25_15,0,1320000000,1416000,1804580000.0,6932220000.0,106966000.0,141346000.0,127703000.0,127703000.0,33803500.0,4977640000.0,4977640000.0
random_copy_25_15,0,1320000000,1608000,1982370000.0,7977440000.0,117825000.0,155574000.0,140545000.0,140545000.0,36211600.0,4983400000.0,4983400000.0
random_copy_25_15,0,1320000000,1800000,2143870000.0,8934650000.0,127501000.0,168363000.0,151753000.0,151753000.0,38105700.0,4976580000.0,4976580000.0
random_copy_25_15,0,1968000000,408000,671250000.0,1943660000.0,39964200.0,52792300.0,47653000.0,47653000.0,14104700.0,4978770000.0,4978770000.0
random_copy_25_15,0,1968000000,600000,882598000.0,2933350000.0,52380400.0,69228200.0,62599300.0,62599300.0,22918800.0,4988240000.0,4988240000.0
random_copy_25_15,0,1968000000,816000,1169260000.0,3934150000.0,69564300.0,91882600.0,82833500.0,82833500.0,23562400.0,4989490000.0,4989490000.0
random_copy_25_15,0,1968000000,1008000,1375420000.0,4891130000.0,81804800.0,108026000.0,97535800.0,97535800.0,26466400.0,4979020000.0,4979020000.0
random_copy_25_15,0,1968000000,1200000,1583800000.0,6018460000.0,94220800.0,124416000.0,112028000.0,112028000.0,29824700.0,4984360000.0,4984360000.0
random_copy_25_15,0,1968000000,1416000,1783080000.0,6946860000.0,106044000.0,140025000.0,126175000.0,126175000.0,30971200.0,4988800000.0,4988800000.0
random_copy_25_15,0,1968000000,1608000,1897750000.0,7962860000.0,112749000.0,148928000.0,134172000.0,134172000.0,34339400.0,4977460000.0,4977460000.0
random_copy_25_15,0,1968000000,1800000,2037760000.0,8943610000.0,121083000.0,159905000.0,144156000.0,144156000.0,36260500.0,4984020000.0,4984020000.0
random_copy_25_15,0,2400000000,408000,679634000.0,1945670000.0,40475700.0,53469500.0,48225900.0,48225900.0,15062700.0,4984770000.0,4984770000.0
random_copy_25_15,0,2400000000,600000,905360000.0,2926770000.0,53892200.0,71172800.0,64214100.0,64214100.0,23782100.0,4978960000.0,4978960000.0
random_copy_25_15,0,2400000000,816000,1205810000.0,3923450000.0,71512400.0,94523900.0,85358500.0,85358400.0,24431100.0,4975990000.0,4975990000.0
random_copy_25_15,0,2400000000,1008000,1290880000.0,4886720000.0,76724600.0,101353000.0,91343500.0,91343500.0,33569300.0,4976540000.0,4976540000.0
random_copy_25_15,0,2400000000,1200000,1657760000.0,6005900000.0,98274300.0,129878000.0,117100000.0,117100000.0,30888300.0,4975660000.0,4975660000.0
random_copy_25_15,0,2400000000,1416000,1825250000.0,6943690000.0,108230000.0,143016000.0,128995000.0,128995000.0,33640100.0,4986530000.0,4986530000.0
random_copy_25_15,0,2400000000,1608000,1719800000.0,7973860000.0,102220000.0,134999000.0,121928000.0,121928000.0,43471300.0,4980190000.0,4980190000.0
random_copy_25_15,0,2400000000,1800000,1836860000.0,8938070000.0,109201000.0,144244000.0,130423000.0,130423000.0,45518200.0,4977140000.0,4977140000.0
random_copy_25_15,1,534000000,408000,1597450000.0,1961160000.0,63867800.0,126600000.0,88742800.0,88753600.0,34680400.0,4979160000.0,4979160000.0
random_copy_25_15,1,534000000,600000,1821810000.0,2944140000.0,72839400.0,144381000.0,101041000.0,101053000.0,38603600.0,4980040000.0,4980040000.0
random_copy_25_15,1,534000000,816000,2122270000.0,3826610000.0,84854800.0,168195000.0,117024000.0,117037000.0,43922400.0,4955210000.0,4955210000.0
random_copy_25_15,1,534000000,1008000,2541970000.0,4776110000.0,101639000.0,201461000.0,140039000.0,140061000.0,38018300.0,4975580000.0,4975580000.0
random_copy_25_15,1,534000000,1200000,2658690000.0,5698450000.0,106311000.0,210720000.0,146497000.0,146539000.0,41934800.0,4973760000.0,4973760000.0
random_copy_25_15,1,534000000,1416000,2621160000.0,6901730000.0,104800000.0,207725000.0,146509000.0,146561000.0,54382000.0,4976890000.0,4976890000.0
random_copy_25_15,1,534000000,1608000,2672210000.0,7995510000.0,106839000.0,211766000.0,149331000.0,149415000.0,54825800.0,4985870000.0,4985870000.0
random_copy_25_15,1,534000000,1800000,3052960000.0,9042560000.0,122077000.0,241968000.0,167520000.0,167565000.0,48676400.0,4979480000.0,4979480000.0
random_copy_25_15,1,534000000,2016000,3054490000.0,9908570000.0,122123000.0,242058000.0,167236000.0,167377000.0,52209000.0,4964460000.0,4964460000.0
random_copy_25_15,1,534000000,2208000,3045920000.0,11062000000.0,121791000.0,241403000.0,165363000.0,165537000.0,54805000.0,4989660000.0,4989660000.0
random_copy_25_15,1,534000000,2352000,3136180000.0,11512500000.0,125391000.0,248533000.0,172500000.0,172658000.0,52537100.0,4978480000.0,4978480000.0
random_copy_25_15,1,1320000000,408000,1855170000.0,1960610000.0,74172000.0,147021000.0,102326000.0,102332000.0,36215200.0,4979910000.0,4979910000.0
random_copy_25_15,1,1320000000,600000,2305250000.0,2944230000.0,92169300.0,182689000.0,127300000.0,127315000.0,48076500.0,4981660000.0,4981660000.0
random_copy_25_15,1,1320000000,816000,2895270000.0,3848470000.0,115760000.0,229445000.0,158743000.0,158757000.0,46394300.0,4986170000.0,4986170000.0
random_copy_25_15,1,1320000000,1008000,3489150000.0,4777600000.0,139514000.0,276517000.0,193156000.0,193167000.0,52782400.0,4972360000.0,4972360000.0
random_copy_25_15,1,1320000000,1200000,3844870000.0,5708070000.0,153730000.0,304697000.0,211788000.0,211798000.0,58398600.0,4979340000.0,4979340000.0
random_copy_25_15,1,1320000000,1416000,3730930000.0,6903200000.0,149177000.0,295676000.0,206425000.0,206432000.0,75501700.0,4977350000.0,4977350000.0
random_copy_25_15,1,1320000000,1608000,4495140000.0,8010510000.0,179728000.0,356223000.0,249140000.0,249158000.0,67964700.0,4987730000.0,4987730000.0
random_copy_25_15,1,1320000000,1800000,4194690000.0,9051370000.0,167720000.0,332424000.0,233696000.0,233727000.0,85128200.0,4988200000.0,4988200000.0
random_copy_25_15,1,1320000000,2016000,4898950000.0,9954140000.0,195880000.0,388232000.0,272708000.0,272776000.0,73487700.0,4985560000.0,4985560000.0
random_copy_25_15,1,1320000000,2208000,4479010000.0,11058600000.0,179083000.0,354947000.0,246678000.0,246745000.0,91539600.0,4987950000.0,4987950000.0
random_copy_25_15,1,1320000000,2352000,4510930000.0,11531200000.0,180363000.0,357481000.0,246841000.0,246851000.0,91772500.0,4988280000.0,4988280000.0
random_copy_25_15,1,1968000000,408000,1739040000.0,1961080000.0,69532400.0,137822000.0,94623000.0,94633100.0,29323000.0,4983020000.0,4983020000.0
random_copy_25_15,1,1968000000,600000,2302200000.0,2943610000.0,92047300.0,182446000.0,125464000.0,125469000.0,47808600.0,4980140000.0,4980140000.0
random_copy_25_15,1,1968000000,816000,2706290000.0,3844280000.0,108207000.0,214476000.0,147566000.0,147571000.0,56219500.0,4984510000.0,4984510000.0
random_copy_25_15,1,1968000000,1008000,3065360000.0,4751230000.0,122563000.0,242926000.0,170373000.0,170378000.0,62696400.0,4953080000.0,4953080000.0
random_copy_25_15,1,1968000000,1200000,3592980000.0,5710040000.0,143660000.0,284739000.0,200842000.0,200851000.0,54497700.0,4983140000.0,4983140000.0
random_copy_25_15,1,1968000000,1416000,4021190000.0,6920010000.0,160783000.0,318678000.0,222741000.0,222755000.0,59484900.0,4987340000.0,4987340000.0
random_copy_25_15,1,1968000000,1608000,3697400000.0,7988780000.0,147839000.0,293026000.0,201652000.0,201679000.0,78994600.0,4977750000.0,4977750000.0
random_copy_25_15,1,1968000000,1800000,4351520000.0,9057090000.0,173988000.0,344848000.0,240140000.0,240220000.0,73943600.0,4988510000.0,4988510000.0
random_copy_25_15,1,1968000000,2016000,4436390000.0,9952050000.0,177388000.0,351585000.0,242687000.0,242744000.0,72791900.0,4987800000.0,4987800000.0
random_copy_25_15,1,1968000000,2208000,4130150000.0,11049000000.0,165143000.0,327320000.0,225615000.0,225685000.0,86902700.0,4986170000.0,4986170000.0
random_copy_25_15,1,1968000000,2352000,4743350000.0,11531000000.0,189660000.0,375908000.0,259528000.0,259557000.0,76139200.0,4988430000.0,4988430000.0
random_copy_25_15,1,2400000000,408000,1944220000.0,1960720000.0,77734000.0,154079000.0,105818000.0,105825000.0,43368100.0,4980010000.0,4980010000.0
random_copy_25_15,1,2400000000,600000,2494210000.0,2946980000.0,99724900.0,197664000.0,135916000.0,135928000.0,43690300.0,4985870000.0,4985870000.0
random_copy_25_15,1,2400000000,816000,2980940000.0,3833550000.0,119184000.0,236231000.0,162389000.0,162402000.0,49925600.0,4968170000.0,4968170000.0
random_copy_25_15,1,2400000000,1008000,3472880000.0,4776200000.0,138856000.0,275217000.0,188641000.0,188657000.0,56066600.0,4972330000.0,4972330000.0
random_copy_25_15,1,2400000000,1200000,3694470000.0,5712650000.0,147717000.0,292779000.0,201234000.0,201249000.0,60376600.0,4985150000.0,4985150000.0
random_copy_25_15,1,2400000000,1416000,4079040000.0,6921450000.0,163093000.0,323252000.0,222468000.0,222476000.0,69717300.0,4987290000.0,4987290000.0
random_copy_25_15,1,2400000000,1608000,3973090000.0,8001600000.0,158861000.0,314871000.0,217241000.0,217265000.0,83127600.0,4986180000.0,4986180000.0
random_copy_25_15,1,2400000000,1800000,4196370000.0,9024530000.0,167786000.0,332558000.0,228045000.0,228089000.0,84701000.0,4974780000.0,4974780000.0
random_copy_25_15,1,2400000000,2016000,4842630000.0,9935460000.0,193624000.0,383765000.0,267001000.0,267009000.0,72604700.0,4978630000.0,4978630000.0
random_copy_25_15,1,2400000000,2208000,4968450000.0,11024100000.0,198657000.0,393737000.0,272625000.0,272669000.0,77962000.0,4973130000.0,4973130000.0
random_copy_25_15,1,2400000000,2352000,5087640000.0,11520900000.0,203426000.0,403194000.0,279142000.0,279192000.0,75981200.0,4985460000.0,4985460000.0
random_copy_22_15,0,534000000,408000,782644000.0,1945250000.0,40377100.0,49176100.0,31328200.0,31328200.0,12019100.0,4981070000.0,4981070000.0
random_copy_22_15,0,534000000,600000,1005370000.0,2931290000.0,51783100.0,63205000.0,40247900.0,40247900.0,16865200.0,4986820000.0,4986820000.0
random_copy_22_15,0,534000000,816000,1274570000.0,3921950000.0,65466400.0,79738800.0,51389100.0,51389100.0,18656100.0,4974880000.0,4974880000.0
random_copy_22_15,0,534000000,1008000,1472830000.0,4894630000.0,75734900.0,92058700.0,59309400.0,59309400.0,20650600.0,4984620000.0,4984620000.0
random_copy_22_15,0,534000000,1200000,1619750000.0,5991550000.0,83334300.0,101381000.0,65310400.0,65310400.0,22846400.0,4962710000.0,4962710000.0
random_copy_22_15,0,534000000,1416000,1776420000.0,6929540000.0,91879100.0,112137000.0,71141100.0,71141100.0,24042000.0,4975520000.0,4975520000.0
random_copy_22_15,0,534000000,1608000,1886900000.0,7984840000.0,98165600.0,120633000.0,76150100.0,76150100.0,25799400.0,4986680000.0,4986680000.0
random_copy_22_15,0,534000000,1800000,2013490000.0,8946490000.0,104751000.0,128702000.0,83019400.0,83019400.0,26681100.0,4981840000.0,4981840000.0
random_copy_22_15,0,1320000000,408000,884793000.0,1943350000.0,45525500.0,55461500.0,35428400.0,35428400.0,14149000.0,4974070000.0,4974070000.0
random_copy_22_15,0,1320000000,600000,1276290000.0,2930400000.0,65370600.0,79617800.0,51163700.0,51163700.0,18054500.0,4978450000.0,4978450000.0
random_copy_22_15,0,1320000000,816000,1608520000.0,3920370000.0,82787300.0,100640000.0,64485600.0,64485600.0,22208500.0,4969890000.0,4969890000.0
random_copy_22_15,0,1320000000,1008000,1898140000.0,4891540000.0,97618100.0,118694000.0,76478400.0,76478400.0,25800600.0,4979910000.0,4979910000.0
random_copy_22_15,0,1320000000,1200000,2196230000.0,6001180000.0,112977000.0,137821000.0,87855000.0,87855000.0,29354100.0,4971030000.0,4971030000.0
random_copy_22_15,0,1320000000,1416000,2393150000.0,6932700000.0,123873000.0,151340000.0,97505200.0,97505200.0,32090100.0,4979080000.0,4979080000.0
random_copy_22_15,0,1320000000,1608000,2594520000.0,7960340000.0,134595000.0,164626000.0,108430000.0,108430000.0,34754800.0,4974840000.0,4974840000.0
random_copy_22_15,0,1320000000,1800000,2860290000.0,8929340000.0,147315000.0,179240000.0,115065000.0,115065000.0,36849900.0,4973600000.0,4973600000.0
random_copy_22_15,0,1968000000,408000,874663000.0,1943900000.0,45051300.0,55030900.0,35213700.0,35213700.0,13442900.0,4976220000.0,4976220000.0
random_copy_22_15,0,1968000000,600000,1237300000.0,2927120000.0,63902500.0,78003200.0,50633100.0,50633100.0,17484900.0,4973990000.0,4973990000.0
random_copy_22_15,0,1968000000,816000,1555610000.0,3926710000.0,80615200.0,98340000.0,63252000.0,63252000.0,21612900.0,4979070000.0,4979070000.0
random_copy_22_15,0,1968000000,1008000,1814250000.0,4889520000.0,93502800.0,114157000.0,72738100.0,72738100.0,25560300.0,4979290000.0,4979290000.0
random_copy_22_15,0,1968000000,1200000,2107630000.0,6006030000.0,108116000.0,131590000.0,84831100.0,84831100.0,28221000.0,4976520000.0,4976520000.0
random_copy_22_15,0,1968000000,1416000,2340140000.0,6940180000.0,120393000.0,146610000.0,94130100.0,94130100.0,30483700.0,4984730000.0,4984730000.0
random_copy_22_15,0,1968000000,1608000,2504870000.0,7977370000.0,130573000.0,160169000.0,103717000.0,103717000.0,32884700.0,4984600000.0,4984600000.0
random_copy_22_15,0,1968000000,1800000,2705550000.0,8952340000.0,139385000.0,169527000.0,108322000.0,108322000.0,35041600.0,4986520000.0,4986520000.0
random_copy_22_15,0,2400000000,408000,893032000.0,1943250000.0,45791400.0,55712200.0,35821700.0,35821700.0,13757200.0,4972680000.0,4972680000.0
random_copy_22_15,0,2400000000,600000,1260660000.0,2930050000.0,64819200.0,78801400.0,50734100.0,50734100.0,18656000.0,4978910000.0,4978910000.0
random_copy_22_15,0,2400000000,816000,1608670000.0,3925240000.0,82893800.0,100703000.0,66171900.0,66171900.0,22180900.0,4976560000.0,4976560000.0
random_copy_22_15,0,2400000000,1008000,1897180000.0,4886750000.0,97541200.0,118630000.0,76251500.0,76251500.0,25904600.0,4976320000.0,4976320000.0
random_copy_22_15,0,2400000000,1200000,2189360000.0,6014800000.0,112895000.0,137456000.0,92240800.0,92240700.0,28766200.0,4983450000.0,4983450000.0
